,tweet_text
1/3/2019 22:50,b'@dyah_jombang @humeruscattery1 @prabowo @Gerindra Salah satu prestasinya ngejar panglima GAM.'
1/3/2019 22:50,b'RT @TsamaraDKI: Politik ketakutan &amp; politik kebohongan Pak Prabowo sudah keterlaluan. Beliau berbicara ke publik atas dasar \xe2\x80\x9csaya dengar\xe2\x80\x9d &amp;\xe2\x80\xa6'
1/3/2019 22:50,"b'Saya suka video @YouTube https://t.co/iEs32erGC3 Wakwkwak .. SUPER CERDAS ..!! PRABOWO IBARAT ""NOKIA"" &amp; SANDI ~ DI GOBLOK - GOBLOKIN ~'"
1/3/2019 22:50,b'@detikcom Loe ngigau ya wan bangau @sandiuno la wong kubu sampean yg kebanyakan dan keseringan bikin hoax malah sit\xe2\x80\xa6 https://t.co/Za8L0M0RJn'
1/3/2019 22:50,"b'RT @TeukaTuah: Janjikan 60 Persen Suara di Jatim, Cucu Pendiri NU: Sudah saatnya 2019 Ganti Presiden dengan Prabowo\n\n""Kami sudah melakukan\xe2\x80\xa6'"
1/3/2019 22:50,"b""RT @jatamnas: Baik Jokowi-Ma'ruf maupun Prabowo-Sandi sama-sama tidak memberikan harapan baik bagi keselamatan rakyat dan lingkungan, terut\xe2\x80\xa6"""
1/3/2019 22:50,b'RT @RakhmadIrawan1: @GarudaEmas_ID @DivHumas_Polri @prabowo @sandiuno @DodyPanjaitan77 Hanya di rezim ini perkataan tidak pernah sinkron de\xe2\x80\xa6'
1/3/2019 22:50,b'@KHMarufAmin_ @jokowi @KPU_ID @PDI_Perjuangan @NasDem @fadjroeL @Deddy_Mizwar_ @DPP_PKB @kangdede78 @MRomahurmuziy\xe2\x80\xa6 https://t.co/5laHXi1cLy'
1/3/2019 22:50,"b'I liked a @YouTube video https://t.co/NJ5URvXLGs PRABOWO MENANG TELAK, BENAR APA HOAX'"
1/3/2019 22:50,b'@GarudaEmas_ID @DivHumas_Polri @prabowo @sandiuno @DodyPanjaitan77 Hanya di rezim ini perkataan tidak pernah sinkro\xe2\x80\xa6 https://t.co/YQ2xgAFgRF'
1/3/2019 22:50,b'Barakallah mas @prabowo https://t.co/0M8LOGmhN8'
1/3/2019 22:50,b'RT @suaraIit02: @aiman4168 @CherriLeenZv1 @nikky_cheese @raffie_aqmal @leoagus13181755 @riau_riski @yusuf_dumdum @DfarDjafar @prabowo @Mard\xe2\x80\xa6'
1/3/2019 22:50,b'@IndraYunaidi @Teguh__007 Prabowo-Sandi bisa menang asal tidak sicurangi oleh mrk.'
1/3/2019 22:50,"b'RT @budiman_anwar: @budiyonow @budimandjatmiko Ingat di AS Trump lawan Hillary yg sama2 penantang, di sini Prabowo lawan petahana...jadi ca\xe2\x80\xa6'"
1/3/2019 22:50,b'RT @zarazettirazr: Ga usah Bawa2 Pak @SBYudhoyono deh! Takut banget SBY dukung Prabowo kayaknya ya? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 \nloyal apa royal tuh maksudnya? ht\xe2\x80\xa6'
1/3/2019 22:50,b'@chloetowntale Beruntung pak @prabowo tidak didukung sang penjilat... \xf0\x9f\x99\x82\n#2019GantiPresiden'
1/3/2019 22:50,"b'Koalisi Prabowo sudah seperti pria hidung belang, yang selalu mengutarakan kebohongan. https://t.co/JODlX6eCUk'"
1/3/2019 22:50,b'Prabowo bermain bersama ulama \n\nJokowi mempermainkan ulama\nUlama bermain bersama jokowi\n\n#17AprilPrabowoPresiden'
1/3/2019 22:50,b'Prabowo: Indonesia Terancam Krisis Air dan BBM 2025 (2) https://t.co/ZcnUj7JkK5'
1/3/2019 22:49,b'RT @SukaBasaBasi: SAYA DITAWARI UANG DAN PROYEK DIPAKSA MUNDUR DI PILPRES 2019\n\nSAYA MASIH BERJUANG DISINI KARENA SAYA TIDAK RELA NEGARA IN\xe2\x80\xa6'
1/3/2019 22:49,"b'RT @voicebobotoh: Diluar poros Jokowi-Prabowo, loba Bobotoh lain oge nu teu berafiliasi ka partai nu teu narima ngaran ""Bobotoh"" dicatut.\xe2\x80\xa6'"
1/3/2019 22:49,"b""RT @ronavioleta: Aamiin.... \n\nIkatan Santri NU Do'akan Prabowo-Sandi Menang\nhttps://t.co/Br3Vi3zwsZ"""
1/3/2019 22:49,b'RT @MichelaniaAdam: @CakKhum @AiniCahya4 KAMPANYE SEJUK KITA MULAI\n\nInstruksi Pak Prabowo pagi ini\n\nFokus promosikan kelebihan Pak Prabowo.\xe2\x80\xa6'
1/3/2019 22:49,"b'@Putra69x1 @RajaPurwa @prabowo Matamu picek ...junjunganmu sdh bohong bertahun2 , kamu mau terima aja.\nNggak pernah\xe2\x80\xa6 https://t.co/8uJEVxN9aX'"
1/3/2019 22:49,b'RT @emerson_yuntho: Selalu ada pembenar dan dalil jika terjadi kesalahan buat @prabowo dan @sandiuno . SeLalu!'
1/3/2019 22:49,"b'RT @Gerindra: Kisah Saat Prof Soemitro Djojohadikusumo Kangen Dengan Anaknya, @prabowo https://t.co/8RkLA4JxDJ'"
1/3/2019 22:49,"b'RT @TeukaTuah: Kebohongan Jokowi Selama 4 Tahun\n\nSelama 4 tahun menjabat, Jokowi menebar kebohongan. ""Mulai dari kebohongan tdk bagi2 kursi\xe2\x80\xa6'"
1/3/2019 22:49,"b'RT @Nink47018190: Prabowo sangat tidak pantas menjadi PRESIDEN, \nSetiap bicara selalu di tentang krn BERBOHONG\nNgmg asal mangap, \nHari ini\xe2\x80\xa6'"
1/3/2019 22:49,"b'RT @AkunTofa: Kalau ada tukang ngibul nyapres, itu yg gak pantas dipilih. Gak pantas. Suruh Ngaciro aja ke kampungnya. Ngapain dipilih? \n\nA\xe2\x80\xa6'"
1/3/2019 22:49,"b'RT @CintaNKRI12: Astaghfirullah saya masih ada Wudhu , *Demi Allah Jika Pilpres 2019 Curang ,datangkanlah Azab Untuk mereka , dan Matikan M\xe2\x80\xa6'"
1/3/2019 22:49,b'RT @RomzDd: Kubu 02 sering sukses mengumpulkan massa yg banyak &amp; antusias  semua dengan kedatangan mereka (baik Pak Prabowo maupun Bang San\xe2\x80\xa6'
1/3/2019 22:49,"b'RT @helmifelis: Prabowo CERDAS, terus kenapa tidak kalian manfaatkan orang ini jadi presiden?\n\nOrang seperti Prabowo ini jarang, jangankan\xe2\x80\xa6'"
1/3/2019 22:49,"b'RT @yusuf_dumdum: 54% Muslim di Indonesia Tak bisa Baca Al-Quran, dan @Fahrihamzah bilang jangan seret @prabowo utk baca Al-Quran sebagai p\xe2\x80\xa6'"
1/3/2019 22:49,b'RT @Fahrihamzah: Ini akibat mengungkit masa lalu Prabowo... https://t.co/w9pOu4KFTL'
1/3/2019 22:49,"b'Pilpres 2019: ""Prabowo will need a major economic upset or political scandal if he is to get within striking distan\xe2\x80\xa6 https://t.co/Th5USo5etr'"
1/3/2019 22:49,"b'@Ny_AzizAlSaggaf @prabowo Lihat pak prabowo,belum jadi pres aja udah membela rakyat.  Apalagi 2019 pak prabowo jadi\xe2\x80\xa6 https://t.co/2266BwoKcm'"
1/3/2019 22:49,b'@Fsilolongan @prabowo @sandiuno @MahesaTiwi @MbahUyok @CakKhum @Ferdinand_Haean Dia kalau nggak hoax.Nggak bahagia\xf0\x9f\x98\x81'
1/3/2019 22:49,b'@mohmahfudmd @KPU_RI Kenapa ya posisi nya @prabowo @sandiuno selalu bikin hoax yg heboh dan ga masuk akal. Adalah b\xe2\x80\xa6 https://t.co/iLn0SEs3Sj'
1/3/2019 22:49,"b""RT @hafas_abu: @hagia_sofia @cjwerleman @prabowo What's his ideology &amp; political programme?"""
1/3/2019 22:49,"b""RT @PollingLagi: Hasil survei LSI, pasangan Joko Widodo-Ma'ruf Amin unggul dibanding pasangan Prabowo Subianto-Sandiaga Uno di kalangan pen\xe2\x80\xa6"""
1/3/2019 22:49,"b""RT @hagia_sofia: @cjwerleman Please forgive Indonesian..  \nour goverment don't support Uyghur, because Debt Trap. And our president seems l\xe2\x80\xa6"""
1/3/2019 22:49,"b'RT @EndjahH: Komentar @ruhutsitompul  seperti ini yang bikin Electability @jokowi\nHANCUR,  Non Muslim mengomentari Cara wudhu @prabowo  Dia\xe2\x80\xa6'"
1/3/2019 22:49,b'RT @Prie_GS: 1. Pendukung Pak Jokowi (retweet)\n2. Pendukung Pak Prabowo (like)\n\nPolling iseng ini merupakan kebalikan dari polling sebelumn\xe2\x80\xa6'
1/3/2019 22:49,"b'RT @suyasa_dewi: Mobil ""the power of emak-emak Prabowo Sandi"" siap siaga membantu setiap warga desa Pertima, Karangasem, Bali, untuk keperl\xe2\x80\xa6'"
1/3/2019 22:49,b'RT @pandangebut: Makin suram koalisi prabohong. ini sama modal dengkul sendiri. udah jelas @gerindra @prabowo akanberjuangan sendiri yg lai\xe2\x80\xa6'
1/3/2019 22:49,b'RT @timurkotajogja: BISMILLAH\nGPK KHITTAH JOGJA  1 KOMANDO\nINSYAALLAH PRABOWO SANDI MENANG PILPRES PERIODE 2019-2024 https://t.co/7yPVlLw3ss'
1/3/2019 22:48,b'RT @tawajkt: Beneran nih?!?\n\nFahri Hamzah: Memang Karakter Soekarno Lebih Mirip Prabowo\nhttps://t.co/AzVUYfYstM'
1/3/2019 22:48,"b""RT @PollingLagi: Ada request masuk di inbox @suaraNET \n\nAnda pilih mana di Pilpres 2019 :\n\n01. Jokowi - Ma'ruf Amin ( Like )\n02. Prabowo -\xe2\x80\xa6"""
1/3/2019 22:48,b'@dyah_jombang @Syafaruddinzein @prabowo @Gerindra @sandiuno Coba sebutkan salah satu tipunya biar yg gk paham jadi paham.'
1/3/2019 22:48,"b""RT @04Nakula: Membaca Al-Qur'an di anggap RENDAHAN dan hanya untuk kelas bawah oleh @Fahrihamzah ,,-\nHanya untuk membela prabowo yang takut\xe2\x80\xa6"""
1/3/2019 22:48,b'Selamat pagi .... hari ini mau NGIBUL apalagi kalian berdua @sandiuno @prabowo \n\nMedia @kompascom @detikcom\xe2\x80\xa6 https://t.co/FKkFU0FdD7'
1/3/2019 22:48,"b'RT @asumsico: Selain kubu Jokowi dan Prabowo yg meramaikan Pilpres 2019, kini netizen dihibur dengan munculnya sebuah akun medsos bernama N\xe2\x80\xa6'"
1/3/2019 22:48,"b'RT @sandiuno: Di bawah kendali ekonomi Prabowo-Sandi, kami akan hadirkan kebijakan yang dapat memuliakan para pelaku UMKM, salah satunya me\xe2\x80\xa6'"
1/3/2019 22:48,b'RT @KasanMulyono: Survei Lesure: Elektabilitas Prabowo-Sandiaga Kalahkan Jokowi-Ma\xe2\x80\x99ruf | TELUSUR\n\n#17AprilPrabowoSandi  https://t.co/RhfmwM\xe2\x80\xa6'
1/3/2019 22:48,"b'RT @AdjiEins: Janjikan 60 Persen Suara di Jatim, Cucu Pendiri NU: Sudah saatnya 2019 Ganti Presiden dengan Prabowo https://t.co/th0fJ9SBok'"
1/3/2019 22:48,"b'RT @danielht2009: Sri Mulyani Sabet ""Financial Minister of The Year 2019"" = Di otak kampret tetap saja, Sri Muljani menteri keuangan terbur\xe2\x80\xa6'"
1/3/2019 22:48,b'RT @swulll: Asal mula Sy Mendukung #PrabowoSandi itu awalnya menyambut niat baik bang @sandiuno Utk memperhatikan Emak2 dr situlah sy langs\xe2\x80\xa6'
1/3/2019 22:48,b'@zarazettirazr @saididu @prabowo memang hebat bisa tahu mana yg berpotensi tinggi untuk memimpin dan memajukan indo\xe2\x80\xa6 https://t.co/4gIwZamYKp'
1/3/2019 22:48,b'RT @M212Rahmat: @ronavioleta @KPU_ID @jokowi @MarufAminNU @prabowo @sandiuno @erickthohir Yang akan melaksanakan dan mempertanggungjawabkan\xe2\x80\xa6'
1/3/2019 22:48,b'RT @rahmathplubis: Masa kampanye sudah berjalan kurang lebih tiga bulan.\n\nPasangan Capres &amp; Cawapres mana yg akan anda pilih di 2019 nanti\xe2\x80\xa6'
1/3/2019 22:48,"b'RT @TeddyGusnaidi: Jokowi hentikan pidatonya ketika adzan berkumandang dan @Prabowo Capres dari ""Partai Allah"", Pidatonya terpaksa dihentik\xe2\x80\xa6'"
1/3/2019 22:48,b'@Ahokers4Jokowi @AkunTofa @prabowo @AndiArief__ @ustadtengkuzul Udah lenyap tanpa bekas https://t.co/socQVwrgQy'
1/3/2019 22:48,b'RT @helmifelis: Buat saya -setelah lihat kinerjanya- JOKOWI tidak layak jadi Presiden\n\nOleh sebab itu mari kita dukung Prabowo yang jelas I\xe2\x80\xa6'
1/3/2019 22:48,b'RT @sandiuno: Berasa di film Indiana Jones.\nPembangunan infrastruktur dengan biaya besar bahkan harus utang luar negeri ternyata belum tera\xe2\x80\xa6'
1/3/2019 22:48,b'RT @CH_chotimah: Hal yg seperti ini yg ga akan kalian temui jika @prabowo jd presiden.\nJgnkn yg seperti ini blusukan aja ga yakin akan mau\xe2\x80\xa6'
1/3/2019 22:48,b'@Dennysiregar7 @ahmrovicky @prabowo Karena eneg tanda sayang \xf0\x9f\x98\xb2'
1/3/2019 22:48,b'RT @TeukaTuah: SBY Sebut Prabowo-Sandi akan Menangkan Pilpres 2019\n\nPasangan Prabowo Subianto dan Sandiaga Uno diprediksi akan memenangkan\xe2\x80\xa6'
1/3/2019 22:48,b'RT @ubaidillahThal1: Prabowo Subianto bin Soemitro Djojohadikusumo bin RM Margono Djojohadikusumo bin Raden Tumenggungung Mangkuprdjo bin R\xe2\x80\xa6'
1/3/2019 22:48,"b'RT @kaoskreatifbdg: Kaos Prabowo Sandi ""#2019PrabowoPresiden \nHarga:86.000\nWarna:Hitam\nUkuran:S,M,L,(XL,XXL+10rb)\n\n-Cotton combed 30s\n-Kain\xe2\x80\xa6'"
1/3/2019 22:48,"b""RT @CakKhum: Hasil Survei LeSuRe yang di rilis 02/01/2019\n~ Elektabilitas Jokowi-Ma'ruf 51%\n~ Elektabilitas Prabowo-Sandi 49%\n~ Survei dila\xe2\x80\xa6"""
1/3/2019 22:48,"b'RT @Dennysiregar7: Semua isu, hoaks dan adegan2 aneh yang dibangun koalisi @prabowo, tujuannya hanya satu, spy orang tidak lagi membicaraka\xe2\x80\xa6'"
1/3/2019 22:48,"b'RT @habibthink: Sadis ya, orang sakit aja masih diteror dengan pernyataan seperti ini.\n\nhttps://t.co/Q4oHPOC0Ue'"
1/3/2019 22:48,"b'RT @yurgensutarno: Fukuyama: kesuksesan ekonomi suatu negara dipengaruhi dgn adny budaya trust &amp; kemampuan ""spontaneous sociability"". \n\nDi\xe2\x80\xa6'"
1/3/2019 22:47,"b'@detikcom Mohon maaf. Apakah ini pencitraan dg cara pencemaran nama baik institusi dan kalangan profesi BPJS, RS, D\xe2\x80\xa6 https://t.co/Yl1f4fo9NS'"
1/3/2019 22:47,b'RT @putrabanten80: Alhamdulillah...Dukungan Terus Mengalir Bagi Pasangan Prabowo-Sandi.\n\nKali Ini Datang Dari Jaringan Kesehatan Prabowo-Sa\xe2\x80\xa6'
1/3/2019 22:47,b'RT @IwanDar40489258: Yang marah Islam di hina adalah orang orang Islam..\nYang marah Prabowo di hina adalah orang orang Prabowo..\nYang marah\xe2\x80\xa6'
1/3/2019 22:47,b'RT @WajahMuslim17: Pasangan @prabowo @sandiuno diprediksi akan memenangkan Pilpres 2019. Hal ini terlihat dari tren positif berbagai lembag\xe2\x80\xa6'
1/3/2019 22:47,b'RT @raniasyifa2306: Ommaayygaat!!!\nKubu sebelah ngaku-ngaku kalo PB NU dukung @prabowo @sandiuno \n\nTapi faktanya? sangat Memalukan hehehe U\xe2\x80\xa6'
1/3/2019 22:47,b'RT @RizmaWidiono: Pihak RSCM membantah permyataan @prabowo soal penggunaan selang cuci darah yg dipakai berulang utk 40 orang.\n\nIni Capres\xe2\x80\xa6'
1/3/2019 22:47,b'@TPK_RI Ayam katek naik pedati.\n\nSapi gempal nabrak padi.\n\nLupakan prabowo sandi.\n\nBiarkan jokowi satu periode lagi.\xf0\x9f\x98\x86\xf0\x9f\x98\x86'
1/3/2019 22:47,b'RT @hana_4TAA: Apa cuman segini nyali pendukung pak @prabowo? Menuduh capres lain giliran udah rame di dumay dihapus? Takut apa malu ini pa\xe2\x80\xa6'
1/3/2019 22:47,"b'@anblmta @FaldoMaldini @ridlwandjogja @prabowo maksud gwe abis subuhan lanjut ol lagi ini gw, sok serius lo aah \xf0\x9f\xa4\xa3\xf0\x9f\x99\x8f'"
1/3/2019 22:47,b'RT @CH_chotimah: Kumpulan hoax yg sdh dilakukn Tengku Zulkarnain pendukung Prabowo.\nSampe skrng tdk ada tindakn dr @DivHumas_Polri\n@CCICPol\xe2\x80\xa6'
1/3/2019 22:47,"b'@muslichsolo @putrabanten80 @prabowo ya sudah to grupmu ada fpi suruh memfasilitasi test baca Al Quran, gitu saja kok repot'"
1/3/2019 22:47,b'https://t.co/HXsnWAGqz1'
1/3/2019 22:47,"b'@IfahOryza @DivHumas_Polri @PolriMultimedia Sy termasuk pro Prabowo,tp ttp tdk mau makan mentah mentah isu tsb,..bg\xe2\x80\xa6 https://t.co/npj9Ahimd1'"
1/3/2019 22:47,b'RT @sandiuno: Prabowo-Sandi akan berjuang untuk para nelayan yang selama ini merasa masih kurang diperhatikan kesejahteraannya. Kami akan h\xe2\x80\xa6'
1/3/2019 22:47,b'ALLAHU AKBAR...SEMOGA ALLAH SWT MEMENANGKAN PAK PRABOWO SANDI ..AAMIN YRA. https://t.co/r5NtHOlxWR'
1/3/2019 22:47,"b'Tim Prabowo Terima Sumbangan Kampanye Rp 4,2 Juta di Solo, Tim Jokowi Nihil | https://t.co/Bdw2WAjGKV\xe2\x80\xa6 https://t.co/NMXpxnabTU'"
1/3/2019 22:47,b'@emerson_yuntho @prabowo @sandiuno Selalu ada pembenar dan dalil jika terjadi kesalahan buat @jokowi dan cebong. Selalu!'
1/3/2019 22:47,b'@MerdekaBrojoe @do_chand @bobolidos @SalmaBrecht @FrennyPahibe @ebugogo2periode @JokSusi2019 @koecing_pasar\xe2\x80\xa6 https://t.co/Z576Q2o7Sm'
1/3/2019 22:47,"b'RT @eae18: Para petinggi TNI dan Polri membantah salam dua jari yang diperlihatkan anggotanya, tak ada hubungannya dengan capres nomor 2.\xe2\x80\xa6'"
1/3/2019 22:47,"b""RT @ruben_yuanito: Dokumen rahasia Amerika Serikat diungkap: 'Prabowo perintahkan penghilangan aktivis 1998'\n@PartaiSocmed\nhttps://t.co/ZEy\xe2\x80\xa6"""
1/3/2019 22:47,b'@RizmaWidiono @prabowo Nggak hoax nggak bahagia\xf0\x9f\x98\x80'
1/3/2019 22:47,"b""RT @CakKhum: Siapa yang akan anda pilih di Pilpres 2019?\n\xe2\x97\xbc Prabowo-Sandi Uno \xf0\x9f\x94\x81 Retweet\n\xe2\x97\xbc Jokowi-Ma'ruf Amin \xe2\x9d\xa4 Like https://t.co/gSwbdI8XVj"""
1/3/2019 22:46,"b'RT @marierteman: Dokter itu paham,\n\nsiapa yang sakit dan sehat\nserta yang bisa mengajak kita\nbersama @prabowo @sandiuno membangun #indonesi\xe2\x80\xa6'"
1/3/2019 22:46,b'@Dennysiregar7 @prabowo Waduh saingan Toko sembako nih \xf0\x9f\x98\x85'
1/3/2019 22:46,b'@wawan_qthink @FaldoMaldini @ridlwandjogja @prabowo Blm pernah liat prabowo jumatan'
1/3/2019 22:46,b'Lu boleh mendukung AHOK\nTapi inget tanpa Prabowo memajukan Ahok jd Wakil Gubernur DKI. Mungkin kalian tak tau AHOK!\n\n#CeritaPrabowo'
1/3/2019 22:46,"b'RT @marierteman: Negara sudah tidak mampu lagi\nmenolong rakyatnya yang miskin.\n\nMohon jangan sakit selamanya, setidaknya hingga Presiden ba\xe2\x80\xa6'"
1/3/2019 22:46,b'@PriyoBudiS @_indrajaya78_ @prabowo Waduh waduh....'
1/3/2019 22:46,"b'RT @AnnaSuezann: Sebelumnya mohon maaf, jgn ada yg baperan ya.. \xf0\x9f\x99\x8f\n\nDlm debat pilpres nanti, sepertinya lawan terberat pak @jokowi itu bkn p\xe2\x80\xa6'"
1/3/2019 22:46,b'Mas @prabowo tidak mata duitan\n#CeritaPrabowo \n#CeritaPrabowo \n#CeritaPrabowo https://t.co/s9ijG3pepr'
1/3/2019 22:46,"b""RT @MCAOps: FPI Aceh : ''Untuk apa orang bisa baca Al-quran, jika sekadar untuk dipertontonkan, yang perlu dinilai seberapa cintanya kepada\xe2\x80\xa6"""
1/3/2019 22:46,b'https://t.co/OUfXypm6KX https://t.co/OUfXypm6KX'
1/3/2019 22:46,"b'RT @siputrabatubara: 2018 akhir pernah ikut agenda diskusi di Hambalang, salahsatu bahan bacaan Pak @prabowo Why Nations Fail \n\nIsi buku in\xe2\x80\xa6'"
1/3/2019 22:46,b'RT @ShandyGoar: SBY Sebut Prabowo-Sandiaga Akan Memenangkan Pilpres; Meski Tanpa Sembako Animo Rakyat Besar\n\nhttps://t.co/cPNBCUF3ZV'
1/3/2019 22:46,"b'RT @AhlulKafir: ...Janji paling menjijikkan yg pernah dilontarkan @jokowi adalah menyelesaikan kasus2 HAM, itu jor2an digeber saat 2014 unt\xe2\x80\xa6'"
1/3/2019 22:46,b'RT @MichelaniaAdam: PRABOWO peduli petani\n\n#CeritaPrabowo \n#CeritaPrabowo \n\nCc @RajaPurwa \n@dedstopaz \n@RanupsProSandi \n@putrabanten80\n@Lis\xe2\x80\xa6'
1/3/2019 22:45,b'RT @ErikPutraMahen1: PKB dukung prabowo adalah statement hoax yg diserukan oleh kaum yg palanya sudah kebakaran.\n\n@MahesaTiwi @KatakHijau20\xe2\x80\xa6'
1/3/2019 22:45,"b'@zarazettirazr @saididu makanya gusdur pernah bilang, ""prabowo itu orang yang paling ikhlas"", beliau tidak pernah u\xe2\x80\xa6 https://t.co/TRWOP3bKKu'"
1/2/2019 0:18,"b'RT @RanupsProSandi: Smart!\n\nInterview dalam kondisi Crisis! Tapi jawaban #Prabowo begitu tegas, cerdas dan mengalir!\n\nGimna mas Joko ? \nApa\xe2\x80\xa6'"
1/2/2019 0:18,"b'RT @rmolco: Cerita Saat Prabowo Di Yordania, Dikawal Edhy Prabowo Dan Belajar Ngaji Dari Ustad Sambo #KlikRMOL  #prabowo https://t.co/qlzC3\xe2\x80\xa6'"
1/2/2019 0:13,"b'RT @rmolco: Dahnil: Kata SBY, Atmosfer Kemenangan Ada Di Prabowo-Sandi #KlikRMOL  #prabowo https://t.co/knE6Q8ongH'"
1/2/2019 0:05,b'#Prabowo #CapresAbadi #Pilpres #2019GantiPresiden #2019TetapJokowi #Jokowi2Periode https://t.co/eab8nqFWV8'
1/2/2019 0:04,b'#Prabowo #CapresAbadi #Pilpres #2019GantiPresiden #2019TetapJokowi #Jokowi2Periode https://t.co/KoRWaxJtqx'
1/2/2019 0:04,b'#Prabowo #CapresAbadi #Pilpres #2019GantiPresiden #2019TetapJokowi #Jokowi2Periode https://t.co/QcOefK4Hku'
1/2/2019 0:04,b'#Prabowo #CapresAbadi #Pilpres #2019GantiPresiden #2019TetapJokowi #Jokowi2Periode https://t.co/nCH8ydHSpS'
1/2/2019 0:03,b'#Prabowo #CapresAbadi #Pilpres #2019GantiPresiden #2019TetapJokowi #Jokowi2Periode https://t.co/4vCdSMOIQ9'
1/2/2019 0:03,b'#Prabowo #CapresAbadi #Pilpres #2019GantiPresiden #2019TetapJokowi #Jokowi2Periode https://t.co/PfPiNVXk0J'
1/2/2019 0:03,b'#Prabowo #CapresAbadi #Pilpres #2019GantiPresiden #2019TetapJokowi #Jokowi2Periode https://t.co/QOBpMEM8wE'
1/3/2019 23:14,b'@emerson_yuntho @prabowo @sandiuno https://t.co/Cf1f2F597v'
1/3/2019 23:14,b'RT @Dody_Lukas___: @acoxduko @riani_212 @xqpxqpx08 @prabowo @boyke13 @sandiuno @Dahnilanzar @Ferdinand_Haean @PEPESOfficial @swulll @LisaAm\xe2\x80\xa6'
1/3/2019 23:14,"b""RT @AlfariRudi: Di Era P'@prabowo Kelak (InsyaAlloh Atas Seizin ALLOH) Mana Ada Lagi Itu Orang Asing Masuk Meng-obok2 ASET NKRI, Semua Baka\xe2\x80\xa6"""
1/3/2019 23:14,"b'Sekali lagi saya mohon Pak @prabowo , bapak mau nyinggung soal utang kek, harga bahan pangan kek, atau apa pun itu\xe2\x80\xa6 https://t.co/UWS7K0lWJh'"
1/3/2019 23:14,b'@emerson_yuntho @prabowo @sandiuno Ini jg pmbenaran https://t.co/OhuqllBgTt'
1/3/2019 23:14,b'Sandiaga: Sumbangan Dana Kampanye dari Masyarakat Ringankan Perjuangan Prabowo-Sandi\n\n#CeritaPrabowo\xe2\x80\xa6 https://t.co/Lhh3fD8zSQ'
1/3/2019 23:14,b'RT @xqpxqpx08: @Dody_Lukas___ @acoxduko @riani_212 @prabowo @boyke13 @sandiuno @Dahnilanzar @Ferdinand_Haean @PEPESOfficial @swulll @LisaAm\xe2\x80\xa6'
1/3/2019 23:14,"b'@faizalassegaf @albertpanjaitn @ustadtengkuzul Kalo itu salah tinggal bantah salah dgn data fakta, beres..\n\nContoh\xe2\x80\xa6 https://t.co/qlY7cxCngX'"
1/3/2019 23:14,b'RT @AnnaSuezann: Prabowo Sandi adalah NEW HOPE bagi masa depan bangsa Indonesia.\n\nTetapi dirimu adalah NEW HOPE bagi masa depanku..\n\nIyyaaa\xe2\x80\xa6'
1/3/2019 23:14,b'RT @aswin_fadillah: @xqpxqpx08 @Dody_Lukas___ @acoxduko @riani_212 @prabowo @boyke13 @sandiuno @Dahnilanzar @Ferdinand_Haean @PEPESOfficial\xe2\x80\xa6'
1/3/2019 23:14,b'Ini karya saya ttg Prabowo. #ceritaprabowo https://t.co/il5A2ApsDr'
1/3/2019 23:14,b'@rk_iwan @roninpribumi Saat adzan prabowo dan jokowi\n..Silahkan nilai sendiri.\n https://t.co/3YOwyeppug'
1/3/2019 23:14,b'@yassadipura @prabowo @sandiuno @this_vid thanks'
1/3/2019 23:14,"b""Survei ya : \nMulai Jum'at 4 Januari 2019, jam 06.14 sampai 7 Januari 2019 jam 06.14 : \n\n1. Pendukung Pak Jakowi (re\xe2\x80\xa6 https://t.co/7p7pGfFrHS"""
1/3/2019 23:14,"b'RT @soemartono8: bisa gawat, rakyat tidak mau sejarah kelam terulang lagi !\ncc @Nurmantyo_Gatot @Puspen_TNI @Cak_Bram @DPR_RI @MPR @ZUL_Has\xe2\x80\xa6'"
1/3/2019 23:14,b'RT @2019AkalSehat: Goooooaaaaaalllll!!!! \n\nGoal bunuh diri dilakukan Pak Yai.. \n\nNiatnya merangkul pendukung ahok eh malah membulatkan hati\xe2\x80\xa6'
1/3/2019 23:14,b'RT @Dody_Lukas___: @aswin_fadillah @xqpxqpx08 @acoxduko @riani_212 @prabowo @boyke13 @sandiuno @Dahnilanzar @Ferdinand_Haean @PEPESOfficial\xe2\x80\xa6'
1/3/2019 23:14,b'RT @jurnalutama: SBY Akan Aktif Kampanyekan Prabowo-Sandiaga Uno https://t.co/67c5OjgLSK'
1/3/2019 23:14,"b'RT @Beritasatu: Hoax Surat Suara, Tanda Kubu Prabowo Sadar Akan Kalah https://t.co/K9n5sQMV63'"
1/3/2019 23:14,b'@emerson_yuntho @prabowo @sandiuno https://t.co/iK7IIqhn5F'
1/3/2019 23:14,b'@enylove2 @TheArieAir @7dragon8 @permadiaktivis @JokSusi2019 @CH_chotimah @Candraasmara85 @Pandixa_Dz @hana_4TAA Sa\xe2\x80\xa6 https://t.co/L8jcgUqa3h'
1/3/2019 23:14,b'RT @riani_212: @Rusydi_riau @Dody_Lukas___ @aswin_fadillah @xqpxqpx08 @acoxduko @prabowo @boyke13 @sandiuno @Dahnilanzar @Ferdinand_Haean @\xe2\x80\xa6'
