,tweet_text
1/3/2019 16:22,b'Pak Jokowi menjelmakan diri jadi bunga hati bagi rakyat NKRI.\n#01JokowiBanyakCinta'
1/3/2019 16:22,"b'RT @FifiantiMasita: Bersyukurlah kita, infrastruktur maju di pemerintahan Pak Jokowi sangat memudahkan keberlangsungan hidup kita. \n#01Joko\xe2\x80\xa6'"
1/3/2019 16:22,"b'RT @Riskaay49534835: Belajar dari abah dari kisah keluarga cemara, apapun yang terjadi, jadilah pemimpin optimis. Tidak suka menakut nakuti\xe2\x80\xa6'"
1/3/2019 16:22,b'RT @septria_yanto: Pak Jokowi pemimpin tulus dan merakyat. Pemimpin yang baik untuk negara dan bangsa hadapi tantangan masa depan. Sudah sa\xe2\x80\xa6'
1/3/2019 16:21,b'RT @EasyBoys2: @jokowi pilihanku #01JokowiBanyakCinta https://t.co/M9TmWJMIuH'
1/3/2019 16:21,"b'RT @feri_kentro: Tak perlu yang lain, yang penting Pak @jokowi dulu sekali lagi.\n#01JokowiBanyakCinta'"
1/3/2019 16:21,b'RT @Sitirusdianafi: Cinta yg tulus pasti akan melakukan suatu hal untuk  yg dya cintai #01JokowiBanyakCinta'
1/3/2019 16:21,b'RT @FifiantiMasita: Spread love wherever you go #01JokowiBanyakCinta'
1/3/2019 16:21,b'RT @EasyBoys2: Pak @jokowi Panutan kita semua #01JokowiBanyakCinta https://t.co/WE21KtOhyR'
1/3/2019 16:21,b'Tulus cinta rakyat kepada Pak @jokowi tidak ada yang lain lagi.\n#01JokowiBanyakCinta'
1/3/2019 16:21,"b'RT @Erwin_YM: Bukan karena siapa dirimu, aku menyayangimu tapi karena apa yang terjadi padaku saat bersamamu.\n\n#01JokowiBanyakCinta'"
1/3/2019 16:21,b'Selamat malam dan selamat istirahat\n #01JokowiBanyakCinta\n#01JokowiLagi \n#01IndonesiaMaju'
1/3/2019 16:21,"b'RT @faza_fauzin: @RiriNikmah @jokowi Karang bunga istimewa untuk Pak Jokowi. Bukti tanda cinta yang tidak main-main, tidak asal-asalan.\n#01\xe2\x80\xa6'"
1/3/2019 16:21,b'Bukti cinta Jokowi thd dunia pendidikan.\n#01JokowiBanyakCinta https://t.co/d4flOFYU7S'
1/3/2019 16:21,b'RT @Sitirusdianafi: Kerja nyata nya saja sudah membuat kita percaya #01JokowiBanyakCinta'
1/3/2019 16:21,b'RT @FifiantiMasita: Keramahan dan kepemimpinan Pak Jokowi dapat dirasakan semua masyarakat.\n#01JokowiBanyakCinta'
1/3/2019 16:20,b'RT @Sitirusdianafi: Blusukan selalu dari dahulu yg kita cintai #01JokowiBanyakCinta'
1/3/2019 16:20,"b'Bukan karena siapa dirimu, aku menyayangimu tapi karena apa yang terjadi padaku saat bersamamu.\n\n#01JokowiBanyakCinta'"
1/3/2019 16:20,b'RT @B_Zaenuri: @SrieOetami Damai Pak @jokowi Sepanjang Hari\n#01JokowiBanyakCinta'
1/3/2019 16:20,"b'@RiriNikmah @jokowi Karang bunga istimewa untuk Pak Jokowi. Bukti tanda cinta yang tidak main-main, tidak asal-asalan.\n#01JokowiBanyakCinta'"
1/3/2019 16:20,b'RT @Erwin_YM: Orang-orang yang paling berharga dalam hidupmu adalah orang yang tepat berada di depan matamu dan membawah cinta dalam hatiny\xe2\x80\xa6'
1/3/2019 16:20,b'RT @Erwin_YM: Blusukan nya dan kerja nyatanya yg membuat kita bangga terhadap beliau \n\n#01JokowiBanyakCinta'
1/3/2019 16:20,"b'RT @B_Zaenuri: @jokowi Optimis menunjukan pada Dunia,Bahwa sebenarnya Indonesia Mampu\n#01JokowiBanyakCinta'"
1/3/2019 16:20,"b'RT @Erwin_YM: Bpk Presiden tidak kenal lelah mengunjungi masyarakat, apa yang menjadi keluhan langsung dijawab. \n\n#01JokowiBanyakCinta'"
1/3/2019 16:20,b'@SrieOetami Damai Pak @jokowi Sepanjang Hari\n#01JokowiBanyakCinta'
1/3/2019 16:20,b'Orang-orang yang paling berharga dalam hidupmu adalah orang yang tepat berada di depan matamu dan membawah cinta da\xe2\x80\xa6 https://t.co/Oa3QarZ4Uv'
1/3/2019 16:19,"b'RT @B_Zaenuri: Pak @jokowi tetap bertoleransi tinggi,walau Berbagai pulau yang berbeda Bersatu Cengkraman Sang Garuda.\nBermacam Suku yang B\xe2\x80\xa6'"
1/3/2019 16:19,"b'RT @titik_poespati: Tampilan Pak Jokowi biasa saja. Sederhana, seperti orang kebanyakan. Namun kinerjanya jelas istimewa.\n#01JokowiBanyakCi\xe2\x80\xa6'"
1/3/2019 16:19,"b'Bpk Presiden tidak kenal lelah mengunjungi masyarakat, apa yang menjadi keluhan langsung dijawab. \n\n#01JokowiBanyakCinta'"
1/3/2019 16:19,b'RT @Aliadi_4: Yakinlah cinta rakyat kepada @jokowi tiada akhir.\n#01JokowiBanyakCinta https://t.co/0B3TK7Ck00'
1/3/2019 16:19,b'RT @titik_poespati: Cinta tulus Pak @jokowi berbalas kasih sayang dari rakyatnya.\n#01JokowiBanyakCinta https://t.co/vLvzglPC0R'
1/3/2019 16:19,"b'RT @Erwin_YM: Pemerataan pembangunan infrastrukur di semua wilayah dari Sabang hingga Merauke, dari pelosok desa, perbatasan hingga ke kota\xe2\x80\xa6'"
1/3/2019 16:18,"b'@jokowi Optimis menunjukan pada Dunia,Bahwa sebenarnya Indonesia Mampu\n#01JokowiBanyakCinta'"
1/3/2019 16:18,b'Blusukan nya dan kerja nyatanya yg membuat kita bangga terhadap beliau \n\n#01JokowiBanyakCinta'
1/3/2019 16:17,b'RT @Munikah_Ikah: Pak Jokowi dicintai rakyat karena Beliau merakyat.\n#01JokowiBanyakCinta https://t.co/OF4sUEoxQh'
1/3/2019 16:17,"b'Tak kan berubah, senyum Pak Jokowi terkenang sepanjang masa.\n#01JokowiBanyakCinta https://t.co/3RV24SeRVE'"
1/3/2019 16:17,"b'Pemerataan pembangunan infrastrukur di semua wilayah dari Sabang hingga Merauke, dari pelosok desa, perbatasan hing\xe2\x80\xa6 https://t.co/bL0F2Qk4Na'"
1/3/2019 16:16,b'Cinta tulus Pak @jokowi berbalas kasih sayang dari rakyatnya.\n#01JokowiBanyakCinta https://t.co/vLvzglPC0R'
1/3/2019 16:16,"b'Pakde @jokowi aja percaya sama kemampuan millennial. Jadi, kita juga harus optimis membangun Indonesia dengan kemam\xe2\x80\xa6 https://t.co/xpcO6ASpJy'"
1/3/2019 16:16,b'RT @AnggaKrniaspt: Pak Jokowi cinta masyarakat dan keluarga #01JokowiBanyakCinta'
1/3/2019 16:16,"b""RT @donokip: 2019  tahun perjuangan yang sesungguhnya. Semoga perjuangan dan dukungan kita untuk Pak @jokowi dan Kiai Ma'ruf mendapatkan ke\xe2\x80\xa6"""
1/3/2019 16:16,"b'Tampilan Pak Jokowi biasa saja. Sederhana, seperti orang kebanyakan. Namun kinerjanya jelas istimewa.\n#01JokowiBanyakCinta'"
1/3/2019 16:15,b'Pak @jokowi mantap betul #01JokowiBanyakCinta #01IndonesiaMaju #01JokowiLagi #2019TetapJokowi #4TahunJokowi\xe2\x80\xa6 https://t.co/VdslWVVdo3'
1/3/2019 16:15,"b'Pak @jokowi tetap bertoleransi tinggi,walau Berbagai pulau yang berbeda Bersatu Cengkraman Sang Garuda.\nBermacam Su\xe2\x80\xa6 https://t.co/26V4UpsioE'"
1/3/2019 16:15,"b'Banyak ngasih sepeda dan kuis, Pak @jokowi disukai dan dinanti kehadirannya.\n#01JokowiBanyakCinta https://t.co/LuBM4fR9Rb'"
1/3/2019 16:15,"b'Pemerataan pembangunan infrastrukur di semua wilayah dari Sabang hingga Merauke, dari pelosok desa, perbatasan hing\xe2\x80\xa6 https://t.co/540IXKquNn'"
1/3/2019 16:14,b'Blusukan selalu dari dahulu yg kita cintai #01JokowiBanyakCinta'
1/3/2019 16:13,b'Keramahan dan kepemimpinan Pak Jokowi dapat dirasakan semua masyarakat.\n#01JokowiBanyakCinta'
1/3/2019 16:13,b'Kerja nyata nya saja sudah membuat kita percaya #01JokowiBanyakCinta'
1/3/2019 16:13,b'Pak @jokowi Panutan kita semua #01JokowiBanyakCinta https://t.co/WE21KtOhyR'
1/3/2019 16:13,"b""RT @AdiJuprex: Pak Jokowi dan Kyai Ma'ruf yang terus kita dukung, yakin akan terus menebarkan kemajuan dan kebaikan untuk Indonesia. Ayo se\xe2\x80\xa6"""
1/3/2019 16:12,b'Spread love wherever you go #01JokowiBanyakCinta'
1/3/2019 16:12,b'Cinta yg tulus pasti akan melakukan suatu hal untuk  yg dya cintai #01JokowiBanyakCinta'
1/3/2019 16:12,"b'Tak perlu yang lain, yang penting Pak @jokowi dulu sekali lagi.\n#01JokowiBanyakCinta'"
1/3/2019 16:12,b'@jokowi pilihanku #01JokowiBanyakCinta https://t.co/M9TmWJMIuH'
1/3/2019 16:12,"b'Bersyukurlah kita, infrastruktur maju di pemerintahan Pak Jokowi sangat memudahkan keberlangsungan hidup kita. \n#01JokowiBanyakCinta'"
1/3/2019 16:11,"b'Pak @jokowi presidenku, yang dicintai rakuat kecil. Tetangga-tetanggaku semua dukung dan cinta kepada Beliau.\n#01JokowiBanyakCinta'"
1/3/2019 16:11,b'Hati rakyat Indonesia hanya untuk @jokowi #01JokowiBanyakCinta https://t.co/DfAgB0Q8Y9'
1/3/2019 16:11,b'Jangan pernah bermain dengan cinta karna cinta bukan lah untuk di permain kan #01JokowiBanyakCinta'
1/3/2019 16:11,b'Terima Kasih Pak de @jokowi Atas usaha serius untuk korban bencana. #01JokowiBanyakCinta #INDtoONE #MarufAmin #PendekarBanten'
1/3/2019 16:11,"b'Betul sekali, tak ada keraguan lagi untuk memilih pak @jokowi #01JokowiBanyakCinta https://t.co/A5N8Lof4Qg'"
1/3/2019 16:10,"b'Cita-cita boleh setinggi langit, karena impian seperti nawa-cita yang dijanjikan Pak @jokowi nyatanya sudah semakin\xe2\x80\xa6 https://t.co/JuwpYJZ5Lj'"
1/3/2019 16:10,b'Banyak cinta yang diberikan Pak Jokowi kepada rakyat selama pemerintahannya #01JokowiBanyakCinta'
1/3/2019 16:10,b'ingat yah guys..  cinta itu tumbuh nya dari hati yg terdalam #01JokowiBanyakCinta'
1/3/2019 16:10,"b'Realisasi sebanyak 55,4% anggaran Kementerian ESDM 2018 dialokasikan untuk infrastruktur rakyat. Salah satunya hasi\xe2\x80\xa6 https://t.co/mTR0CEmf0y'"
1/3/2019 16:10,b'RT @R_GUN4W4N: Mantull bro @arwani_p3md @DewantoAndry ...\xf0\x9f\x91\x8d\n\nJokowi Presiden KITA\nJokowi Memangun DESA\nJokowi Menya-1-kan Indonesia ...\xf0\x9f\x87\xae\xf0\x9f\x87\xa9\n\nH\xe2\x80\xa6'
1/3/2019 16:10,b'Karena bukti nyata itu beliau mendapat banyak gelar adat di daerah daerah #01JokowiBanyakCinta'
1/3/2019 16:09,"b'Pak @jokowi sosok liar biasa, tak kenal lelah membangun bangsa.\n#01JokowiBanyakCinta https://t.co/xUOcpehZJV'"
1/3/2019 16:09,b'Bualan bukan tipe pak @jokowi melainkan memberi bukti nyata #01JokowiBanyakCinta'
1/3/2019 16:08,b'Barang siapa yg bersungguh sungguh pasti dya akan mendapatkanya #01JokowiBanyakCinta'
1/3/2019 16:08,"b'Bali, Surabaya, Bekasi, Tangerang, Jakarta yaa pokoknya dari Sabang sampe Merauke sayang pak @jokowi\xe2\x80\xa6 https://t.co/kn5S0gf8cF'"
1/3/2019 16:08,b'RT @SatpamSosmed: Politisasi bencana makin nyata!\nSimbol @PKSejahtera yg tak lupa selalu eksis dlm setiap kegiatan bantuan bencana alam.\nEn\xe2\x80\xa6'
1/3/2019 16:07,b'RT @RaylaKusrorong: Loveable \xf0\x9f\xa5\xb0\xf0\x9f\xa4\x97\n#01JokowiBanyakCinta https://t.co/4gCOEjLcgf'
1/3/2019 16:07,b'Pak @jokowi itu selalu tenang hingga membuat suasana selalu menjadi damai #01JokowiBanyakCinta'
1/3/2019 16:07,b'nikmat mana lagi yg kau dustakan \n#01JokowiBanyakCinta'
1/3/2019 16:07,b'Saya bangga terhadap kerja keras nya #01JokowiBanyakCinta'
1/3/2019 16:07,b'Pak Jokowi menunjukkan rasa cinta kepada rakyat lewat tindakan tidak hanya omongan #01JokowiBanyakCinta'
1/3/2019 16:06,b'#01JokowiBanyakCinta Kepada seluruh rakyat indonesia'
1/3/2019 16:06,b'#01JokowiBanyakCinta\nPresiden @jokowi mengeluarkan Perpres No.115 tahun 2015 untuk Kementrian Kelautan dan Perikana\xe2\x80\xa6 https://t.co/f2meHSPSCG'
1/3/2019 16:06,"b'Tetaplah pelihara semangat dalam bekerja dan berkarya, karena itulah harta yang tak ternilai harganya\n#01JokowiBanyakCinta'"
1/3/2019 16:06,b'RT @kurnia_andreana: Pak @jokowi menebar cinta di riuhnya jalan. Bekerja di riuhnya jadwal.\n#01JokowiBanyakCinta'
1/3/2019 16:06,b'#01JokowiBanyakCinta kepeda rakyat nya https://t.co/wclNwLepaF'
1/3/2019 16:05,"b'Sektor Pendidikan,kesehatan dan Perekonomian maju Pesat bersama @jokowi \nSalam dua periode!\n#01JokowiBanyakCinta'"
1/3/2019 16:05,b'Banyak perubahan baik di tahun pemerintahan pak Jokowi #01JokowiBanyakCinta'
1/3/2019 16:05,b'WE LOVE U FULL...!!!\nKata orang Bogor untuk pak @jokowi \n\n#01JokowiBanyakCinta https://t.co/eZKnvDArnx'
1/3/2019 16:05,b'Bekerja dan turun langsung ke lapangan sudah menjadi ciri khas Pak Jokowi\n#01JokowiBanyakCinta'
1/3/2019 16:05,b'Jokowi telah memastikan pembangunan Indonesia tepat sasaran. #01JokowiBanyakCinta  #2019TetapJokowi'
1/3/2019 16:04,b'Bila dirimu \ncinta padaku \nlebih lagi cintaku kepada \n#01JokowiLagi \n#01IndonesiaMaju \n#01JokowiBanyakCinta'
1/3/2019 16:04,b'Idola saya?idola saya adalah pak @jokowi bagaimana denganmu? #01JokowiBanyakCinta'
1/3/2019 16:04,b'#01JokowiBanyakCinta Presiden @jokowi punya gaya kepemimpinan unik. Selalu ada saja kejutan yang kemudian jadi soro\xe2\x80\xa6 https://t.co/qArGkzzAtf'
1/3/2019 16:03,"b'Maaf jangan coba coba untuk menghasut, pilihan ku hanya pada pak @jokowi #01JokowiBanyakCinta'"
1/3/2019 16:03,b'Lelah tidak ada dalam kamus kerja Pak @jokowi karena Beliau tipe pekerja keras.\n#01JokowiBanyakCinta https://t.co/lEAWQl24KJ'
1/3/2019 16:03,"b'RT @RaihanAzmi26: Jokowi untuk Indonesia,\nteruslah bekerja tanpa lelah untuk masa depan kami.\nmasa depan Indonesia Jaya.\n#01JokowiBanyakCin\xe2\x80\xa6'"
1/3/2019 16:03,b'Betul sekali itu #01JokowiBanyakCinta https://t.co/F0y8iwl8p4'
1/3/2019 16:03,b'Tetap bekerja dengan semangat membangun bangsa\n#01JokowiBanyakCinta https://t.co/nbqvglk7xl'
1/3/2019 16:03,b'@AkunTofa \xf0\x9f\x91\x8d Indonesia Hebat\n\xe2\x98\x9d Optimist\n#01JokowiBanyakCinta'
1/3/2019 16:03,b'The true leader #01JokowiBanyakCinta'
1/3/2019 16:03,b'Asyiapp...  #01JokowiBanyakCinta https://t.co/X6zlJrn9id'
1/3/2019 16:03,"b'Awal yang baik. Di 2019, mereka tetap memberi semangat kepada Jokowi-JK untuk ""kerja, kerja, kerja"".\n#01JokowiBanyakCinta'"
1/3/2019 16:03,b'Tujuan utama memberi karangan bunga kepada Presiden Jokowi adalah sebagai bentuk apresiasi atas kinerja pemerintaha\xe2\x80\xa6 https://t.co/ojeQmdC19u'
1/3/2019 16:03,b'Keberadaan mereka tersebar di berbagai daerah di tanah air dan bahkan di LN.\n#01JokowiBanyakCinta'
1/3/2019 16:03,"b'Ada yang berprofesi notaris, dokter, dokter gigi, dosen, wiraswasta, kontraktor, PNS dan non PNS, perempuan dan lel\xe2\x80\xa6 https://t.co/KGftaHL9x6'"
1/3/2019 16:03,b'Lintas tahun dan lintas profesi. Terlihat begitu banyak yang ingin mengapresiasi\n#01JokowiBanyakCinta'
1/3/2019 16:03,b'Karangan bunga itu berasal dari komunitas orang Malang atau yang pernah tinggal di Malang. \n#01JokowiBanyakCinta'
1/3/2019 16:03,b'Nice #01JokowiBanyakCinta https://t.co/FljcEuoV8e'
1/3/2019 16:02,b'Semua berbondong bondong dukung @jokowi #01JokowiBanyakCinta https://t.co/HJcIj44eY3'
1/3/2019 16:02,b'Dua dua nya sama ajah #01JokowiBanyakCinta https://t.co/uR5a6xyOJf'
1/3/2019 16:02,b'Sipp #01JokowiBanyakCinta https://t.co/ZGtIUMyau0'
1/3/2019 16:02,"b'@ari_lailafitri @jokowi Semoga Indonesia Selalu Jaya,Hebat dan Beradab \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\n#01JokowiBanyakCinta'"
1/3/2019 16:01,b'Sipp #01JokowiBanyakCinta https://t.co/SB6buxKOHW'
1/3/2019 16:01,b'Ini muslimah pecinta @jokowi #01JokowiBanyakCinta https://t.co/uLyC4EPsEw'
1/3/2019 16:01,b'Pak @jokowi gitulo #01JokowiBanyakCinta https://t.co/rbdPjEM7Rm'
1/3/2019 16:01,b'Buatkan Indonesia lebih maju lagi\n#01JokowiBanyakCinta https://t.co/TerTrulVEG'
1/3/2019 16:01,"b'@ridlwandjogja @KhasanSobri Hujanpun tak menJadi Halangan,Buat Arek-arek Blitar kami salutt ndess\xf0\x9f\x91\x8d\n#01JokowiBanyakCinta'"
1/3/2019 16:01,"b'Dari data Komisi XI DPR, kontribusi Program Dana Desa dalam dalam penyerapan tenaga kerja telah mengalami peningkat\xe2\x80\xa6 https://t.co/AQD3I0BDuo'"
1/3/2019 16:01,b'Bekerja dengan cinta karena #01JokowiBanyakCinta https://t.co/orH6QlPRTL'
1/3/2019 16:01,b'Semua cinta pak @jokowi #01JokowiBanyakCinta https://t.co/7Q6thV9SOS'
1/3/2019 16:01,b'Pak @jokowi selalu tersenyum ramah kepada rakyatnya\n#01JokowiBanyakCinta'
1/3/2019 16:00,b'Keren sekali emag pak @jokowi  Ini. Sangat tulus sekali dalam bekerja keras #01JokowiBanyakCinta https://t.co/Lo5GAxZSOD'
1/3/2019 16:00,b'\xf0\x9f\x91\x8c\xf0\x9f\x91\x8d #01JokowiBanyakCinta https://t.co/GCI2JZA06T'
1/3/2019 16:00,b'\xf0\x9f\x91\x8c #01JokowiBanyakCinta https://t.co/Ji3ZqYxNyM'
1/3/2019 16:00,b'Pemimpin begini yang kita butuhkan #01JokowiBanyakCinta https://t.co/dMZ5XARs5e'
1/3/2019 16:00,b'Tujuan utama memberi karangan bunga kepada Presiden Jokowi adalah sebagai bentuk apresiasi atas kinerja pemerintaha\xe2\x80\xa6 https://t.co/Hqb4sbWBno'
1/3/2019 16:00,b'Dari siapa lagi yaaa karangan bunganya?\n#01JokowiBanyakCinta'
1/3/2019 16:00,b'RT @Rendy_Alfatih: #01JokowiBanyakCinta untuk Indonesia \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d'
1/3/2019 16:00,b'RT @jackymanise: @BiLLRaY_ Rakyat pun mencintainya.\n\n#01jokowilagi  #01JokowiBanyakCinta \n#01IndonesiaMaju'
1/3/2019 16:00,b'RT @linchan09: Pelukan penuh cinta\n#01JokowiBanyakCinta https://t.co/oJXuoPD6Wl'
1/3/2019 16:00,b'RT @LingWinata81: @BiLLRaY_ #01JokowiLagi\n #JokowiHarapanPasti\n #01IndonesiaMaju\n #01jokowibanyakcinta\n #JokowiOrangBaik'
1/3/2019 16:00,b'Menghargai kinerja Pak Jokowi merupakan suatu keharusan.\n#01JokowiBanyakCinta https://t.co/mlY8vIvLMz'
1/3/2019 15:59,b'Dana Desa banyak digunakan untuk pembangunan infrastruktur desa dengan partisipasi masyarakat desa. Ini mengurangi\xe2\x80\xa6 https://t.co/cdQcUdwL0B'
1/3/2019 15:59,b'Deklarasi dukungan dimana mana untuk pak @jokowi #01JokowiBanyakCinta'
1/3/2019 15:59,b'RT @Auvrila_dewa: Dengan dan karena cinta Pak Jokowi untuk Indonesia\n\n#01JokowiBanyakCinta https://t.co/v1Z4ZfcKCK'
1/3/2019 15:59,b'Cinta seluruh masyarakat indonesia untuk pak @jokowi #01JokowiBanyakCinta'
1/3/2019 15:59,"b'@surya_maulida @SyahputraTiyo @kususi_suci @CahBlarutan @HusnulAlMaidana @kurnia_andreana @jokowi Bagiku, Pak Jokow\xe2\x80\xa6 https://t.co/HJ6OoJnFWR'"
1/3/2019 15:59,"b'Tahun 2017 rata-rata tambahan jumlah penduduk bekerja naik tajam ke angka 3,25 juta. Terbesar di sektor Jasa Kemasy\xe2\x80\xa6 https://t.co/vHclh5D2Lb'"
1/3/2019 15:59,"b'Saat baru setahun memimpin, pak @jokowi   sudah membuat jalan Tol sepanjang 132.35. Km\n\n#01JokowiBanyakCinta'"
1/3/2019 15:59,b'Mantappp\n#01JokowiBanyakCinta \n#01JokowiLagi https://t.co/zzsDEUE68r'
1/3/2019 15:59,b'RT @DonaLismawati: Presiden Jokowi meninjau rehabilitasi saluran irigasi di Daerah Irigasi Lodoyo dalam kunjungan kerjanya ke Kabupaten Bli\xe2\x80\xa6'
1/3/2019 15:59,b'Etos kerja pak @jokowi sangat hebat dalam membangun bangsa \n#01JokowiBanyakCinta'
1/3/2019 15:59,"b'Jokowi cinta rakyat, rakyat cinta Jokowi.\n#01JokowiBanyakCinta https://t.co/5LS7WgKVHY'"
1/3/2019 15:58,b'@SyahputraTiyo @surya_maulida @kususi_suci @CahBlarutan @HusnulAlMaidana @kurnia_andreana Di mana saja cinta Pak Jo\xe2\x80\xa6 https://t.co/JCpbG6itFN'
1/3/2019 15:58,b'Bandung Salatiga\n#01JokowiBanyakCinta \n#01JokowiLagi https://t.co/gfTYDSJxwI'
1/3/2019 15:58,"b'""Perbaikan jaringan irigasi kita targetkan dalam rencana kita (2015-2019) akan (mencakup area) tiga juta hektare. I\xe2\x80\xa6 https://t.co/ng1v8Fjhuv'"
1/3/2019 15:58,"b'Di lokasi tersebut, dilakukan rehabilitasi terhadap salah satu jaringan irigasi yang telah  dibangun pada tahun 198\xe2\x80\xa6 https://t.co/w8fThk3lin'"
1/3/2019 15:58,b'Bersih dan tidak korupsi ya pak @jokowi #01JokowiBanyakCinta'
1/3/2019 15:58,b'Presiden Jokowi meninjau rehabilitasi saluran irigasi di Daerah Irigasi Lodoyo dalam kunjungan kerjanya ke Kabupate\xe2\x80\xa6 https://t.co/1bQg02q04d'
1/3/2019 15:58,b'Bali Bekasi Tangerang nggak ketinggalan.\n#01JokowiBanyakCinta https://t.co/v43jxT6Gdo'
1/3/2019 15:58,b'Itu karena beliau patut menjadi tambahan bagi anak remaja \n#01JokowiBanyakCinta https://t.co/feF1JlAAXu'
1/3/2019 15:58,b'RT @Waryanti_real: Benar benar presiden merakyat #01jokowibanyakcinta https://t.co/TXQeHWNsOM'
1/3/2019 15:58,b'Bukti cinta Jokowi pada generasi milenial.\n#01JokowiBanyakCinta https://t.co/g0P6WQLzKf'
1/3/2019 15:58,b'Arek Jawa Timur punya\n#01JokowiBanyakCinta https://t.co/FA1KRvEAgV'
1/3/2019 15:58,b'Tentu pilih kerja nyata dong kayak pak @jokowi #01JokowiBanyakCinta'
1/3/2019 15:58,b'RT @NasytaAshri: Selalu berbaur dengan masyarakat #01JokowiBanyakCinta https://t.co/ZHhwcrM2mU'
1/3/2019 15:57,"b'@jokowi\nPembangunan Pelabuhan Laut dalam di Papua : Sorong, Manokwari, Jayapura dan Merauke, serta infrastruktur pe\xe2\x80\xa6 https://t.co/475VHnJ3gb'"
1/3/2019 15:57,b'Pak Jokowi-JK dapat banyak kiriman bunga gaesss.\n#01JokowiBanyakCinta https://t.co/vZvesLbvtd'
1/3/2019 15:57,b'Tuturmu yang Lembut tak menyakitkan.\nRakyat selalu Bersamamu @jokowi \n#01JokowiBanyakCinta https://t.co/VhaJkRGI52'
1/3/2019 15:57,b'Pilihanku ya @jokowi #01JokowiBanyakCinta'
1/3/2019 15:57,b'RT @kartikaa_febri: Banyak cinta yang datang untuk Jokowi #01JokowiBanyakCinta https://t.co/H0vY3uaAaM'
1/3/2019 15:57,"b""Partai Rakyat memutuskan mendukung pasangan Joko Widodo dan Ma'ruf Amin. Ketua Umum Partai Rakyat Nugroho Prasetyo\xe2\x80\xa6 https://t.co/YuuuAI8AEO"""
1/3/2019 15:57,b'Saling mengapresiasi kepemimpinan pak @jokowi \n#01JokowiBanyakCinta https://t.co/xCoZt4aMlN'
1/3/2019 15:57,"b'RT @aji_karno: #01JokowiBanyakCinta korupsi digebuk, disapu, dibersihkan agar Indonesia semakin baik ke depan. Kerja positif baiknya dilanj\xe2\x80\xa6'"
1/3/2019 15:57,b'Asyiaapp..  #01JokowiBanyakCinta https://t.co/lRcnNzvkpq'
1/3/2019 15:56,b'RT @Aliadi_4: 2019 dukunganku tetap buat Pak @jokowi yang senantiasa dicintai rakyat.\n#01JokowiBanyakCinta https://t.co/OSKiwfPjtJ'
1/3/2019 15:56,b'Hem...  #01JokowiBanyakCinta https://t.co/i3jTtgxt1d'
1/3/2019 15:56,"b'RT @Viaavik: Karangan bunganya indah.. \nWe love U full.. \nSelamat dan sukses pak @jokowi untuk kerja, kerja dan kerja .. \n#01JokowiBanyakCi\xe2\x80\xa6'"
1/3/2019 15:56,b'Pilihan GW!\n\n#01JokowiLagi \n#01IndonesiaMaju \n#01JokowiBanyakCinta https://t.co/mAMs3Wk5mc'
1/3/2019 15:56,b'RT @riantidin: Cintaku bukanlah cinta biasa..\nApalagi pak jokowi yak@PutraRahma\n#01JokowiBanyakCinta https://t.co/N7LxvOeP5T'
1/3/2019 15:56,b'@jokowi pilihanku #01JokowiBanyakCinta https://t.co/0JcYaklEiD'
1/3/2019 15:56,b'Menyambut tahun baru dengan optimis\n#01JokowiBanyakCinta \n#01JokowiLagi'
1/3/2019 15:56,"b'Itu sebabnya, rangkaian bunga diberikan di hari awal kerja tahun 2019.\n#01JokowiBanyakCinta'"
1/3/2019 15:56,"b'Dan, tetap memberi semangat kepada Jokowi-JK untuk ""kerja, kerja, kerja"". \n#01JokowiBanyakCinta'"
1/3/2019 15:56,b'Tujuan utama memberi karangan bunga kepada Presiden Jokowi adalah sebagai bentuk apresiasi atas kinerja pemerintaha\xe2\x80\xa6 https://t.co/a9CawEPXwZ'
1/3/2019 15:56,b'Kira-kira apa aja yaa tujuannya mereka kirim bunga bunga itu?\n#01JokowiBanyakCinta'
1/3/2019 15:56,b'RT @andreOPA: Pemanfaatan dana desa  untuk aktivitas ekonomi. Contohnya di Jawa Timur ini #01JokowiBanyakCinta https://t.co/qDrfkhbE2g'
1/3/2019 15:56,"b'Berdasarkan pantauan, beberapa karangan bunga tersebut ditempatkan di depan pintu kaca menuju Istana Kepresidenan J\xe2\x80\xa6 https://t.co/ghboKqZkGt'"
1/3/2019 15:56,b'Bukti cinta Jokowi kpd para nelayan.\n#01JokowiBanyakCinta https://t.co/QGQsp7Tb3f'
1/3/2019 15:56,b'Keberanian dan komitmen Jokowi-JK dalam menggenjot ekonomi Indonesia lewat pembangunan infrastruktur patut diapresiasi.\n#01JokowiBanyakCinta'
1/3/2019 15:56,b'Yesss we love you full pak @jokowi #01JokowiBanyakCinta https://t.co/VAIULHEIEm'
1/3/2019 15:56,b'Sangat bangga aku padamu pak @jokowi \n#01JokowiBanyakCinta https://t.co/e8s5MkgXMp'
1/3/2019 15:55,b'Cinta yg diberikan kepada indonesia oleh pak @jokowi Itu luar biasa. #01JokowiBanyakCinta #2019DKIJOIN'
1/3/2019 15:55,b'Bukti keCintaan Rakyat atas Optimisme @jokowi Dalam memajukan Negera\n#01JokowiBanyakCinta https://t.co/kfFy3wayso'
